Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3108,37,1,1,21,2,2,4,4,1,3,0,2,1,5,1,3,2,25264
2485,28,1,1,9,2,1,3,4,0,5,1,3,0,3,0,2,1,21019
2128,44,1,1,15,2,2,3,3,0,5,1,2,1,3,1,0,1,17559
3689,25,0,2,17,3,2,3,4,0,3,1,2,0,4,1,2,1,20823
4014,38,1,2,13,2,2,4,4,0,5,1,6,1,1,0,3,1,20751
154,32,0,3,14,3,0,2,3,3,3,3,2,0,4,1,1,3,23998
2112,38,1,3,15,3,2,3,4,0,4,1,1,0,4,0,2,1,17899
2697,43,1,1,24,2,0,3,3,1,5,3,5,1,2,0,1,2,25223
3321,47,1,1,9,1,2,3,4,1,3,1,4,0,2,1,1,2,26057
2812,41,1,3,29,3,2,4,5,1,3,0,4,1,3,1,2,2,25058
2990,30,1,3,17,2,2,3,4,0,3,3,3,0,4,0,1,1,21320
592,47,1,1,8,2,1,2,3,4,3,0,2,1,4,1,0,0,31752
1172,29,1,3,16,3,2,2,4,1,3,2,1,0,4,1,0,2,20869
4490,28,0,3,15,3,2,3,4,1,3,1,2,0,3,1,2,2,23020
4338,58,1,3,36,3,2,3,5,4,3,1,5,0,3,1,1,0,32796
704,35,1,3,9,2,2,3,3,3,3,1,7,0,5,0,1,3,22823
4503,30,1,1,7,2,1,3,5,0,5,1,3,1,1,0,1,1,20997
3216,57,0,1,16,3,1,4,4,0,3,0,4,0,2,0,1,1,21620
2822,35,0,3,26,3,2,4,3,1,3,3,2,1,2,1,3,2,23982
4088,46,1,3,11,2,1,2,4,1,5,1,6,1,4,0,1,2,23684
4690,21,0,3,16,3,1,3,4,0,3,2,3,1,4,1,1,1,21001
861,46,1,3,8,3,1,3,3,4,5,0,1,0,2,1,0,0,32048
3723,45,0,1,7,3,2,3,4,0,4,1,3,1,3,1,2,1,21020
1902,34,1,1,8,2,2,3,4,0,3,1,4,0,5,1,2,1,17768
6,59,1,1,9,3,1,2,2,0,5,0,5,1,2,1,1,1,17670
3003,39,1,1,9,3,2,4,4,0,3,0,8,1,4,0,1,1,21735
3073,29,1,2,15,3,2,4,5,0,3,1,3,0,2,0,2,1,23614
1240,39,0,1,6,2,2,3,3,1,3,1,2,1,5,1,2,2,21472
3337,30,1,1,7,2,1,4,4,0,3,1,3,0,2,0,3,1,22438
3241,27,1,1,28,3,2,3,4,0,3,1,3,0,5,1,2,1,21055
2573,50,1,1,27,3,1,4,4,1,5,0,3,0,2,1,3,2,25245
701,53,1,3,8,3,2,2,3,4,3,1,7,0,3,1,0,0,29852
2748,40,1,1,7,3,2,3,3,3,3,1,2,0,3,1,1,3,28291
3297,20,1,1,16,2,2,3,4,0,5,2,3,0,3,0,1,1,21230
492,48,1,1,6,2,1,2,4,4,5,0,1,0,4,0,1,0,30402
1581,34,0,1,13,2,2,3,5,1,3,2,2,1,5,1,0,2,21074
3359,22,0,1,17,2,1,3,5,0,3,3,3,0,4,1,1,1,21303
2997,41,1,1,9,3,1,3,5,0,3,2,2,1,3,1,2,1,21020
421,29,1,1,31,1,1,3,4,0,4,0,6,0,3,0,2,1,17546
524,34,1,1,15,3,0,2,4,3,4,3,2,0,2,1,1,3,23621
4218,40,1,1,7,3,2,3,2,3,3,1,2,0,3,1,1,3,28291
2507,60,1,3,32,2,0,3,4,3,5,3,2,0,3,1,1,3,26315
1105,33,1,3,14,2,2,2,3,1,5,1,3,0,5,1,0,2,21392
595,58,1,1,8,2,2,2,3,2,4,2,1,1,3,1,1,4,34246
1417,31,1,3,8,2,2,2,3,0,3,1,1,0,4,1,0,1,18067
4044,44,0,1,35,3,1,4,2,0,3,3,6,0,3,0,3,1,23417
4764,33,0,3,9,2,1,4,4,0,5,1,3,0,3,1,1,1,21505
2447,34,0,1,10,2,1,3,4,0,3,0,3,1,5,1,2,1,21587
2995,40,1,2,10,2,1,3,3,1,4,0,2,0,2,1,1,2,25067
1488,53,1,3,8,2,1,3,4,4,3,1,3,0,3,0,0,0,30427
1821,32,1,1,8,3,1,3,3,0,4,1,2,0,4,0,1,1,17370
3404,42,0,3,7,3,1,4,4,1,5,1,2,0,3,0,2,2,22781
508,35,1,1,12,2,2,2,5,1,3,3,2,0,5,1,0,2,21646
162,28,1,1,27,3,2,2,3,0,3,0,2,0,2,0,0,1,17713
2871,61,0,3,35,3,1,4,5,3,5,0,6,0,2,1,1,3,28944
1273,22,1,1,14,3,1,3,3,0,5,1,2,1,3,0,1,1,17398
516,23,1,1,10,3,2,2,2,0,5,0,3,0,4,0,1,1,17819
4137,39,1,3,10,2,2,4,4,3,3,1,2,0,1,1,2,3,29287
1282,33,1,1,14,2,2,2,1,0,5,1,7,0,3,1,1,1,18143
1288,35,0,1,8,3,2,2,3,1,3,1,3,0,3,0,1,2,20762
3250,53,1,1,14,2,2,3,4,3,4,2,2,0,3,1,2,3,29123
1786,49,1,1,6,1,1,2,4,4,3,2,1,1,3,0,0,0,28964
2079,43,1,1,20,2,2,3,3,4,5,1,7,0,5,1,1,0,32159
4424,55,1,2,26,3,2,3,4,3,4,1,4,0,3,1,2,3,29403
4647,27,1,1,9,3,2,3,2,1,3,1,3,0,3,1,2,2,24150
3930,33,1,1,12,2,2,4,2,0,4,1,2,1,1,1,3,1,21976
590,33,1,1,13,3,2,2,3,3,3,0,1,0,4,0,0,3,26691
3391,53,1,3,12,2,2,4,4,3,4,3,2,1,4,1,2,3,27124
4611,30,0,3,27,1,1,3,4,0,3,1,3,0,3,0,2,1,20835
2693,46,0,1,14,2,2,4,3,1,3,0,6,0,2,0,3,2,25112
1333,46,1,3,16,2,1,3,3,3,4,1,6,0,1,0,2,3,22314
4820,35,1,1,14,2,2,4,4,1,3,1,3,0,3,0,1,2,21263
1031,46,1,3,15,3,2,2,3,3,3,1,5,0,3,0,1,3,25096
1927,18,0,3,11,3,2,3,3,0,4,2,2,1,4,1,0,1,16878
1205,32,1,1,8,2,2,3,3,0,4,2,2,0,3,1,1,1,16393
856,20,1,1,9,2,2,2,4,0,3,2,2,0,3,0,1,1,18033
2007,27,0,1,16,2,2,2,3,3,5,1,2,0,3,0,1,3,23793
3657,24,1,3,14,2,2,3,4,0,3,1,3,1,1,1,1,1,20953
1855,30,0,1,10,1,2,2,3,0,3,2,1,1,4,1,0,1,17285
1140,44,1,1,13,3,1,2,3,2,3,1,1,1,4,1,1,4,34049
2254,38,1,1,23,2,1,3,4,3,3,1,1,0,1,1,2,3,23823
2176,40,0,3,30,2,0,3,1,4,4,3,5,1,3,1,0,0,28194
4297,23,1,1,18,3,1,3,4,0,4,1,3,0,1,1,2,1,20922
1367,27,1,1,8,1,2,2,3,0,4,1,2,0,4,1,1,1,17226
173,30,0,1,15,3,2,3,3,1,5,1,2,0,2,0,1,2,18072
357,21,0,3,6,1,1,2,4,0,4,2,2,1,5,1,1,1,17174
2686,42,1,1,26,2,2,3,4,1,5,1,4,0,2,1,1,2,21750
4135,34,1,1,11,3,1,3,5,0,4,1,8,0,4,0,2,1,21300
192,35,1,1,29,2,2,2,4,1,3,0,4,1,4,1,1,2,20916
694,33,1,1,6,2,1,2,4,1,3,3,1,0,4,0,0,2,21949
697,29,0,3,26,1,1,2,3,0,3,0,2,0,3,0,1,1,17157
2152,32,0,1,6,2,1,3,4,0,4,1,7,0,3,0,2,1,17332
3403,41,1,1,9,2,2,4,4,1,3,3,3,0,3,1,3,2,23339
353,37,1,1,12,3,2,2,2,1,5,1,5,1,3,1,1,2,20974
1478,38,0,1,29,2,2,2,4,3,3,3,1,0,3,1,0,3,24526
2825,31,1,3,9,1,2,4,4,0,4,0,3,0,3,1,3,1,21154
2110,24,0,1,10,2,2,2,4,0,3,1,1,0,3,0,1,1,18162
228,35,0,3,6,3,0,3,3,3,3,3,2,0,5,1,0,3,23789
2706,33,1,1,9,1,2,3,5,1,5,2,6,0,4,0,2,2,20854
1702,59,1,2,12,3,2,2,3,0,3,1,1,0,4,0,0,1,17267
3549,34,1,3,15,2,2,3,4,1,5,1,4,0,5,1,1,2,25070
3165,51,1,1,31,2,2,4,4,4,3,0,5,1,4,0,1,0,32651
573,26,1,3,14,1,2,2,4,1,5,2,7,0,3,1,1,2,20326
1781,45,0,1,13,2,2,3,3,3,5,1,2,0,1,1,0,3,20210
14,28,1,1,30,2,2,2,4,0,3,2,6,1,2,0,0,1,17028
4737,30,0,1,17,2,1,4,4,0,4,1,2,0,5,0,1,1,21969
2527,39,0,1,13,3,1,4,6,1,3,1,2,1,2,0,3,2,24007
868,28,1,1,25,3,2,3,4,0,5,0,2,0,3,1,2,1,18196
2379,19,1,3,11,2,2,3,3,3,4,2,1,1,4,1,0,3,17994
2782,31,1,3,12,3,1,2,5,1,3,1,3,0,2,0,1,2,24796
3007,26,1,3,33,3,0,3,4,1,3,3,3,0,4,0,1,2,24858
4476,34,1,1,7,2,2,4,4,0,3,3,3,1,3,1,1,1,21364
1794,30,1,1,34,3,1,3,3,1,3,1,2,0,3,1,2,2,20775
2597,46,1,1,16,2,2,3,4,1,4,1,2,0,4,1,1,2,21026
846,35,1,1,8,2,2,2,4,3,4,1,3,0,4,1,0,3,25274
3656,35,1,1,26,2,1,3,5,0,3,1,3,0,4,1,2,1,21607
4537,31,0,1,12,2,2,4,5,0,3,1,2,0,5,0,1,1,22439
3396,32,0,3,7,2,1,3,4,0,4,2,3,1,5,1,2,1,20980
738,39,1,1,6,2,1,3,4,4,3,0,2,0,3,0,1,0,27742
2521,46,1,1,13,2,2,3,4,3,5,0,6,1,3,0,1,3,31923
3213,27,0,1,7,3,1,4,5,0,3,1,3,0,2,1,1,1,20685
4887,36,1,1,14,2,2,4,4,0,4,3,3,1,3,1,2,1,24041
3714,35,1,3,10,2,0,3,6,1,3,3,7,0,1,1,1,2,24707
4589,32,1,3,14,2,2,3,5,0,3,1,5,0,4,1,2,1,21007
2213,59,1,1,8,2,1,3,4,4,3,2,4,1,5,1,0,0,28726
4074,23,1,1,26,3,2,4,4,0,3,1,3,0,1,1,1,1,21001
363,33,1,3,11,3,1,2,3,0,3,2,2,1,2,1,0,1,17851
2515,30,1,1,9,2,2,4,4,0,4,0,2,0,4,0,1,1,21381
4292,35,0,3,26,3,2,4,2,1,3,3,2,1,1,0,1,2,23982
1250,29,0,1,6,2,2,3,1,1,3,3,1,1,3,0,1,2,21294
3602,38,1,1,26,2,2,3,4,1,3,1,5,0,1,0,1,2,24446
4749,36,1,2,15,1,2,4,4,0,3,3,3,0,5,0,2,1,23001
3859,34,0,1,7,3,2,3,5,0,3,1,3,0,3,0,1,1,20686
731,20,1,1,17,3,1,3,4,0,5,2,2,1,3,0,1,1,17600
3967,36,0,1,18,3,2,4,5,3,5,1,4,1,5,1,3,3,28562
679,31,0,3,26,3,1,2,3,1,3,0,2,0,2,1,0,2,21932
3204,54,0,3,9,3,1,3,5,3,4,0,4,0,2,0,2,3,26203
1453,36,1,3,17,3,1,3,4,1,3,1,5,0,1,1,1,2,21652
4526,29,1,3,9,3,1,3,4,1,4,1,3,1,3,1,2,2,23457
3984,60,0,3,7,2,0,3,5,1,3,3,2,0,5,1,1,2,24151
1816,41,1,1,12,3,2,3,4,1,4,2,7,1,3,1,2,2,21032
4494,36,1,3,15,2,1,4,4,0,3,1,3,0,3,1,3,1,21250
386,37,1,1,20,2,1,3,3,0,5,1,2,0,4,1,0,1,18034
3922,39,0,1,30,2,2,3,5,3,3,3,2,0,3,1,1,3,28204
836,29,1,3,29,2,1,2,4,3,5,0,2,0,3,0,0,3,22336
2996,57,1,1,16,3,2,3,4,4,3,0,2,0,4,0,1,0,29781
4652,40,1,1,7,2,1,4,5,4,3,1,3,0,3,1,1,0,31420
3113,40,1,1,13,3,2,4,4,0,5,0,2,1,2,1,2,1,21082
4036,57,1,1,21,2,1,4,4,0,4,1,2,1,5,1,1,1,23641
4236,33,1,1,9,3,0,4,2,1,3,3,2,0,3,0,1,2,23733
4417,35,1,1,7,2,2,3,4,0,3,1,3,0,3,1,2,1,21369
4434,49,1,3,9,3,2,3,2,1,4,1,5,0,3,0,2,2,26798
2642,39,1,1,9,2,2,3,4,1,3,0,2,0,2,0,2,2,25231
1814,35,1,1,11,1,2,3,3,3,4,3,1,0,3,1,1,3,23095
906,34,1,1,26,1,1,2,1,0,3,0,1,0,1,1,0,1,17585
702,30,1,3,14,2,2,3,3,3,3,1,6,0,3,1,0,3,22264
4012,59,1,3,17,3,2,3,4,4,3,2,2,0,3,0,2,0,32550
1813,29,1,3,16,3,1,2,4,1,4,1,2,1,5,1,0,2,23268
1131,34,0,1,16,1,2,3,4,1,3,1,2,0,4,1,1,2,20063
2800,43,1,1,9,2,2,4,5,1,3,3,5,0,2,0,2,2,25459
3030,25,0,1,16,2,2,3,5,0,4,1,3,0,5,1,1,1,21372
3473,41,0,1,16,2,2,3,4,1,3,1,5,0,3,1,1,2,22653
3419,56,1,3,20,3,2,3,2,4,3,2,8,1,3,1,2,0,32373
3000,54,1,1,13,2,2,3,4,1,3,2,4,0,5,1,1,2,21128
80,30,1,1,6,2,2,2,4,1,3,0,2,1,2,1,1,2,20126
677,49,1,1,14,2,1,2,3,3,4,0,5,0,4,0,0,3,22403
1682,27,0,3,26,2,0,2,3,1,3,3,2,0,1,1,1,2,24981
795,37,1,3,16,2,1,2,4,1,3,1,3,1,4,0,0,2,21694
4459,31,1,3,34,3,2,4,4,1,3,1,2,0,3,1,3,2,23982
2985,37,0,1,15,2,1,4,3,3,5,0,2,0,3,0,1,3,30391
2956,28,1,1,10,3,2,3,5,0,3,2,2,0,2,0,1,1,20723
4419,27,1,1,13,2,1,4,4,0,3,1,3,1,1,0,2,1,21337
166,41,1,1,20,2,2,2,3,0,3,1,5,0,4,1,1,1,17451
2709,30,1,3,9,3,2,4,5,1,4,0,4,0,4,0,2,2,25322
4053,31,1,2,16,2,2,3,4,1,3,1,2,1,3,1,2,2,25025
1907,30,1,3,13,3,2,2,3,0,4,2,1,0,1,0,0,1,17983
78,37,1,1,13,3,2,1,3,3,3,2,5,0,2,0,0,3,28664
2667,39,1,3,10,2,2,4,4,3,3,1,2,0,2,1,2,3,29287
3303,30,1,1,22,2,1,4,6,0,3,0,2,1,5,1,1,1,20846
3901,41,1,1,9,3,1,4,4,0,3,1,4,0,1,1,2,1,20679
3063,34,1,3,7,3,2,3,2,1,5,1,3,0,4,0,1,2,22715
1203,53,1,1,30,3,2,2,1,3,3,1,4,0,3,0,1,3,22005
1062,44,0,1,8,3,2,2,3,3,3,3,6,1,1,0,1,3,25209
1141,30,1,1,13,3,2,2,4,0,4,1,2,0,5,0,0,1,17141
115,37,1,3,9,2,2,2,3,3,3,3,3,0,3,0,0,3,22428
1231,46,1,1,19,2,2,2,3,1,4,2,7,0,4,1,0,2,20562
4365,43,1,1,31,3,2,3,4,3,5,1,3,1,1,1,1,3,26084
889,27,1,1,20,2,2,2,3,0,5,0,2,1,4,1,0,1,17235
902,27,1,1,10,2,2,3,3,0,3,1,2,0,4,1,1,1,17517
1534,36,1,1,14,1,1,2,3,3,3,1,2,0,4,1,0,3,25096
3233,45,1,2,7,3,2,4,5,3,5,0,2,0,4,1,1,3,29160
1192,49,1,1,22,3,1,3,3,0,5,1,5,1,1,1,1,1,17587
4225,46,0,1,14,2,2,4,4,3,5,1,3,0,1,1,1,3,23888
505,26,1,1,12,2,1,3,3,0,3,0,2,1,2,0,0,1,17659
2458,29,1,1,31,2,2,3,5,0,3,2,7,1,2,0,1,1,20706
2436,58,1,1,27,3,1,3,3,1,4,1,5,0,3,1,1,2,25008
3990,36,1,3,7,3,2,3,5,1,5,3,2,0,1,1,2,2,22990
2870,31,0,1,9,3,1,3,4,0,3,2,2,0,4,1,1,1,21242
557,35,0,1,8,2,1,3,3,1,5,1,3,0,4,0,0,2,20093
299,51,1,1,8,3,2,2,5,1,4,1,6,0,2,0,0,2,20482
720,30,1,1,28,2,1,2,3,0,3,0,5,1,2,0,1,1,17132
4790,21,1,3,28,3,2,3,2,0,3,3,3,0,3,1,2,1,21356
3067,31,0,1,12,2,2,4,5,0,3,1,2,0,5,0,1,1,22439
1014,31,1,1,14,2,1,3,3,4,4,2,4,0,1,1,0,0,31422
127,19,1,3,28,3,2,2,3,0,3,2,2,1,2,0,1,1,16675
1218,41,1,3,12,3,2,2,3,3,3,3,2,0,5,1,0,3,24241
2751,39,1,1,32,2,1,3,5,3,4,0,5,0,3,1,1,3,30739
1297,26,1,2,26,3,1,3,3,0,4,1,1,1,3,0,1,1,17148
4705,36,1,3,11,1,2,3,4,3,5,3,2,1,4,1,2,3,28260
1956,37,1,3,8,3,2,3,3,1,3,1,5,1,3,0,2,2,24602
2989,31,1,3,34,3,2,3,4,1,3,1,2,0,3,1,1,2,23982
1961,43,0,1,15,3,2,3,3,1,3,1,4,1,3,1,2,2,20679
3781,29,1,3,10,3,1,4,4,0,4,1,3,0,1,1,1,1,21534
1722,29,1,1,21,2,2,2,3,0,3,2,2,0,3,1,1,1,17340
859,29,1,1,21,2,1,3,5,0,3,0,1,1,5,1,0,1,17168
2033,25,1,3,32,3,1,2,3,1,3,2,2,0,4,0,0,2,21180
4407,45,1,2,7,2,0,3,5,1,3,3,6,0,5,1,2,2,24663
1394,32,1,1,11,2,2,2,4,1,3,3,1,0,1,0,1,2,24679
3556,39,1,1,9,3,2,3,4,1,4,1,6,0,4,0,1,2,23533
1463,31,0,1,11,3,2,3,3,1,5,3,1,0,1,0,2,2,24936
2775,28,0,3,7,3,2,4,4,1,4,0,2,1,2,0,3,2,25027
3835,39,1,3,7,2,2,3,5,0,5,3,6,0,3,0,2,1,21536
321,31,1,3,13,3,2,3,3,1,3,1,5,0,2,0,0,2,22547
804,48,0,1,6,3,2,2,1,4,3,2,3,0,2,0,0,0,31885
4086,37,0,1,10,3,2,2,4,0,4,2,6,0,4,1,1,1,20766
4770,21,1,1,6,2,2,3,5,0,3,3,3,0,3,0,1,1,21711
3245,51,0,3,7,2,2,3,4,1,3,3,5,1,2,0,1,2,23406
3806,46,0,1,7,3,2,3,4,1,3,3,6,0,1,1,2,2,24077
3205,37,1,1,22,2,2,3,4,1,3,1,2,0,4,0,1,2,23512
3503,36,1,3,14,2,2,4,4,0,3,0,3,0,3,1,1,1,21082
4654,36,1,1,17,2,2,3,4,0,3,1,3,0,5,0,1,1,22595
2012,38,1,1,6,2,1,2,3,3,3,3,5,1,1,0,1,3,22861
203,40,1,1,25,3,2,2,3,1,3,0,1,1,2,1,1,2,17741
1017,27,1,1,17,2,2,3,3,0,5,0,1,0,5,1,2,1,17099
997,27,1,1,23,2,1,2,3,0,3,2,2,1,5,1,0,1,17394
2063,36,1,1,6,2,1,2,3,1,4,1,1,0,5,1,1,2,20228
1390,28,1,1,23,1,2,2,4,0,3,1,6,0,3,0,1,1,17367
4823,20,1,3,12,2,2,4,4,3,4,3,2,1,4,1,1,3,21672
4829,22,0,3,25,3,1,4,4,1,3,1,2,1,5,0,2,2,21303
1658,34,0,1,8,2,2,2,4,1,3,1,2,0,4,0,1,2,24547
4675,37,1,1,22,2,2,3,4,1,3,1,2,0,4,0,2,2,23512
3596,22,1,1,12,3,2,4,4,0,3,3,3,0,1,1,2,1,21795
3146,31,1,3,15,2,2,4,4,3,3,1,7,0,3,1,1,3,25942
3476,40,0,1,9,2,1,3,5,0,5,3,4,1,3,0,1,1,22324
2960,24,1,1,11,3,2,3,3,0,5,0,4,0,4,0,2,1,21497
3822,43,1,3,19,3,2,4,4,1,3,1,5,1,1,0,1,2,23765
4118,39,1,1,36,3,2,4,4,1,5,1,2,1,3,1,3,2,25351
3354,24,1,1,7,2,2,3,4,0,3,0,3,0,4,0,2,1,19901
1035,31,1,2,14,3,1,3,1,0,4,2,1,0,1,0,2,1,17109
541,36,0,1,14,2,1,3,2,3,5,0,1,0,3,0,0,3,26713
2071,40,0,1,22,3,2,2,4,1,3,2,7,0,5,0,0,2,20094
2682,33,1,3,11,2,1,3,4,0,4,0,4,0,3,1,1,1,22609
1446,34,1,3,34,3,1,3,4,1,3,1,2,0,5,1,0,2,21712
2824,25,1,3,17,3,1,4,4,1,3,1,3,1,2,0,3,2,22938
1510,35,1,1,10,2,2,3,3,0,3,1,2,0,4,1,1,1,16951
4671,35,1,3,7,3,2,4,2,1,3,1,2,0,5,0,2,2,28403
4875,36,0,1,8,3,2,4,4,0,4,1,3,1,3,1,1,1,22927
4001,52,1,1,16,2,2,4,4,0,3,1,5,0,3,1,1,1,20753
3411,41,1,1,7,2,2,3,4,0,4,0,5,0,1,1,2,1,21065
4117,41,1,1,26,3,2,2,4,1,3,1,2,1,1,1,1,2,21419
681,38,1,1,6,1,1,3,3,3,5,0,2,0,4,1,2,3,28582
4167,43,1,1,24,2,0,3,2,1,5,3,5,1,1,1,2,2,25223
2193,46,1,1,13,3,2,3,3,3,3,1,7,0,1,1,1,3,25845
4752,43,0,3,19,2,2,3,4,4,5,2,2,1,5,1,2,0,32436
4886,19,1,3,16,3,2,3,4,0,3,2,3,0,5,0,2,1,20289
4453,51,1,3,15,3,2,3,4,0,4,1,2,0,1,0,2,1,22553
3322,43,0,2,9,3,2,4,2,1,5,0,2,0,2,0,3,2,24950
4182,46,1,1,27,3,2,4,4,4,3,1,2,1,3,1,2,0,32174
626,32,1,1,14,3,1,3,1,1,3,0,6,0,3,1,2,2,20175
544,47,0,3,9,3,1,2,3,4,3,1,1,1,5,1,1,0,28770
1456,35,0,1,24,2,2,3,3,1,3,1,2,1,3,1,0,2,20689
1171,40,1,1,13,2,2,3,3,0,5,2,4,1,3,0,1,1,17166
2579,37,1,1,13,3,2,3,4,1,4,1,8,0,4,1,2,2,23619
2464,25,0,1,18,2,1,4,3,1,3,1,2,0,3,1,3,2,22689
3008,46,1,3,9,1,2,3,6,1,3,3,2,0,5,0,1,2,25310
903,29,1,1,13,2,2,2,3,1,3,1,2,1,3,0,0,2,21623
2944,33,1,1,16,2,1,4,4,1,3,0,3,1,5,1,3,2,25000
4491,38,1,1,17,2,1,3,4,0,5,1,2,1,3,1,1,1,21460
3077,37,1,2,15,2,2,4,5,0,5,0,2,0,2,1,3,1,21020
2001,32,1,1,9,2,0,2,3,3,3,3,4,0,1,1,0,3,26159
3103,29,1,3,12,3,2,4,4,1,3,3,3,0,3,1,1,2,23586
2604,23,1,1,26,3,2,4,4,0,3,0,3,0,2,0,2,1,21001
641,32,0,3,11,2,2,2,3,1,4,0,2,0,3,1,1,2,21524
3645,24,1,1,15,3,2,4,5,0,3,3,3,1,4,1,3,1,22667
4581,42,1,1,9,2,1,3,6,0,3,1,6,1,3,0,2,1,21456
2750,33,1,3,14,2,2,4,5,1,3,0,3,0,3,1,3,2,24162
4834,35,0,3,8,2,1,3,6,0,3,3,3,0,3,0,2,1,23122
62,50,1,1,13,3,1,2,4,2,3,1,6,1,4,1,1,4,33740
3392,31,1,1,24,3,1,4,4,3,5,0,3,1,4,0,3,3,30594
3711,35,0,3,17,2,2,3,4,1,3,1,3,1,1,1,2,2,22679
3262,32,0,3,27,2,2,4,2,0,3,0,2,0,5,1,2,1,21469
4325,61,1,1,14,2,1,3,4,2,5,1,7,0,5,1,1,4,38244
4048,27,1,2,32,2,1,4,4,0,3,1,3,0,4,1,2,1,21620
1057,29,0,3,19,1,1,2,3,1,4,2,6,0,3,0,1,2,20765
1624,32,0,3,14,3,0,2,3,3,3,3,2,0,4,1,1,3,23998
1944,24,1,1,29,3,2,2,1,0,3,1,2,1,4,0,0,1,17725
3035,34,1,3,23,3,0,4,4,1,5,3,7,0,3,1,1,2,24002
656,32,1,1,31,2,2,2,3,0,3,2,2,1,5,1,0,1,17795
104,37,0,1,8,2,2,3,4,1,3,1,6,0,2,0,1,2,20163
4389,27,1,3,35,3,2,4,4,1,4,1,3,0,3,0,1,2,24950
3478,46,1,1,27,3,2,4,6,3,5,1,4,1,3,0,1,3,29529
3764,43,0,1,17,1,2,3,4,0,3,1,5,0,4,1,1,1,21614
4428,34,0,1,10,2,2,4,4,0,5,3,3,1,5,1,1,1,22026
3116,43,1,3,21,3,0,4,5,1,3,3,2,0,3,0,1,2,24922
187,55,1,1,20,3,2,3,2,2,4,2,1,0,2,0,2,4,33722
3491,34,0,3,14,3,2,3,4,1,5,0,2,0,3,0,1,2,23051
1648,46,1,3,6,3,1,3,3,3,5,1,2,0,1,1,2,3,25453
2512,36,0,1,7,3,2,4,4,0,5,0,6,0,2,0,2,1,20872
4631,28,1,1,23,1,1,3,4,0,4,1,2,0,1,1,1,1,21489
1443,42,1,1,8,2,2,2,3,2,3,1,6,0,3,1,1,4,33880
4220,33,1,3,14,2,2,4,5,1,3,1,3,0,3,1,1,2,24162
1161,38,1,1,8,3,1,2,4,3,3,1,4,1,5,1,1,3,22756
1077,29,1,1,6,1,2,3,4,0,5,2,7,0,3,0,2,1,17362
2934,39,1,1,7,2,1,3,4,0,5,3,5,0,2,1,2,1,21297
4253,28,1,3,15,3,1,3,4,1,4,1,3,0,1,0,2,2,24892
897,59,1,3,9,2,1,2,4,1,3,2,6,0,3,0,0,2,20171
3057,35,1,2,10,2,2,3,4,0,3,0,2,0,2,1,2,1,22415
2664,37,1,1,12,2,2,4,4,1,4,3,2,0,2,0,3,2,24592
2717,38,1,3,13,3,2,4,4,1,3,0,6,0,3,0,1,2,25180
2133,21,1,1,24,2,1,3,3,0,3,2,2,0,3,1,2,1,17693
2160,31,1,1,18,3,1,2,3,1,3,1,1,1,4,1,0,2,20855
1245,24,0,2,16,3,2,2,3,0,3,1,1,0,4,1,1,1,17145
3989,32,1,1,15,2,1,4,4,1,3,3,3,0,5,1,3,2,23102
296,18,1,1,9,2,2,2,3,0,3,2,2,0,4,0,0,1,16420
498,22,1,1,12,3,2,3,3,0,3,0,1,0,2,1,0,1,17773
3062,26,1,1,9,3,2,4,2,0,5,3,2,0,2,1,3,1,22102
3637,39,0,1,9,3,1,3,5,0,4,2,3,0,1,1,1,1,21118
2963,30,0,1,7,2,2,4,6,0,3,1,3,0,2,1,1,1,21398
4479,24,1,1,17,3,2,4,2,0,3,3,3,0,1,0,2,1,22183
4082,39,1,3,7,2,0,3,5,1,3,3,6,0,1,0,2,2,27364
4739,30,1,1,15,3,2,4,5,1,3,1,3,1,3,1,2,2,23734
2162,32,1,1,9,3,1,3,3,1,5,1,2,0,1,1,0,2,21725
2897,27,0,2,24,2,1,3,4,0,3,1,2,1,5,0,2,1,21419
4552,26,1,3,11,3,2,3,5,1,5,1,3,0,3,1,2,2,22934
2680,34,1,1,9,2,1,3,4,0,5,0,2,0,3,1,1,1,21385
111,34,0,1,13,2,2,3,5,1,3,2,2,1,5,1,1,2,21074
4120,23,1,1,12,2,2,3,2,0,4,1,3,1,4,1,1,1,21006
1578,25,1,1,13,3,2,3,4,0,3,1,2,0,1,0,2,1,17889
4706,34,0,1,36,3,1,3,5,1,3,3,3,0,5,1,1,2,23186
1646,33,1,1,8,2,2,2,3,0,3,2,1,0,3,1,0,1,17500
693,36,1,3,9,2,2,2,4,3,3,0,2,1,2,1,0,3,25325
4294,25,1,3,17,3,1,4,4,1,3,1,3,1,1,0,1,2,22938
2297,28,0,1,12,2,2,2,4,0,3,1,2,1,4,1,1,1,17703
2011,36,0,1,14,2,1,3,1,3,5,1,1,0,3,0,1,3,26713
1999,38,1,1,6,2,1,2,1,1,3,3,1,0,1,0,0,2,22625
826,38,1,2,6,2,2,2,1,0,3,0,2,0,4,1,0,1,17844
1976,37,1,1,9,2,2,2,3,3,3,1,2,0,1,1,0,3,24434
